County,Year,Days with AQI,Good Days,Moderate Days,Unhealthy for Sensitive Groups Days,Unhealthy Days,Very Unhealthy Days,Hazardous Days,Max AQI,90th Percentile AQI,Median AQI,Days CO,Days NO2,Days Ozone,Days PM2.5,Days PM10,Good_to_Moderate_Ratio,Unhealthy_Days_Percentage
McDowell,2002,120.0,57.0,62.0,1.0,0.0,0.0,0.0,108.0,78.0,52.0,0.0,0.0,0.0,117.0,3.0,0.9193548387096774,0.8333333333333334
Mitchell,2002,120.0,54.0,65.0,1.0,0.0,0.0,0.0,107.0,74.0,52.0,0.0,0.0,0.0,119.0,1.0,0.8307692307692308,0.8333333333333334
Montgomery,2002,362.0,238.0,97.0,20.0,7.0,0.0,0.0,187.0,87.0,42.0,0.0,0.0,304.0,58.0,0.0,2.4536082474226806,7.458563535911603
Northampton,2002,211.0,119.0,57.0,23.0,12.0,0.0,0.0,190.0,122.0,47.0,0.0,0.0,211.0,0.0,0.0,2.087719298245614,16.587677725118482
Onslow,2002,120.0,81.0,39.0,0.0,0.0,0.0,0.0,87.0,63.0,41.0,0.0,0.0,0.0,117.0,3.0,2.076923076923077,0.0
Orange,2002,118.0,62.0,56.0,0.0,0.0,0.0,0.0,98.0,70.0,49.0,0.0,0.0,0.0,118.0,0.0,1.1071428571428572,0.0
Pasquotank,2002,119.0,78.0,40.0,1.0,0.0,0.0,0.0,119.0,64.0,42.0,0.0,0.0,0.0,116.0,3.0,1.95,0.8403361344537815
Person,2002,214.0,105.0,62.0,32.0,13.0,2.0,0.0,209.0,129.0,51.0,0.0,0.0,214.0,0.0,0.0,1.6935483870967742,21.962616822429908
Randolph,2002,214.0,120.0,57.0,29.0,8.0,0.0,0.0,179.0,122.0,49.0,0.0,0.0,214.0,0.0,0.0,2.1052631578947367,17.289719626168225
Robeson,2002,120.0,66.0,53.0,1.0,0.0,0.0,0.0,105.0,68.0,49.0,0.0,0.0,0.0,120.0,0.0,1.2452830188679245,0.8333333333333334
Rockingham,2002,214.0,101.0,66.0,34.0,10.0,3.0,0.0,210.0,129.0,51.0,0.0,0.0,214.0,0.0,0.0,1.5303030303030303,21.962616822429908
Rowan,2002,214.0,80.0,71.0,34.0,23.0,6.0,0.0,214.0,164.0,64.0,0.0,0.0,214.0,0.0,0.0,1.1267605633802817,29.439252336448597
Swain,2002,260.0,166.0,84.0,10.0,0.0,0.0,0.0,147.0,84.0,45.0,0.0,0.0,174.0,84.0,2.0,1.9761904761904763,3.8461538461538463
Union,2002,214.0,100.0,65.0,34.0,13.0,2.0,0.0,212.0,143.0,54.0,0.0,0.0,214.0,0.0,0.0,1.5384615384615385,22.897196261682243
Watauga,2002,118.0,72.0,46.0,0.0,0.0,0.0,0.0,99.0,71.0,41.0,0.0,0.0,0.0,118.0,0.0,1.565217391304348,0.0
Wayne,2002,122.0,61.0,60.0,1.0,0.0,0.0,0.0,126.0,69.0,51.0,0.0,0.0,0.0,120.0,2.0,1.0166666666666666,0.819672131147541
Yancey,2002,203.0,89.0,77.0,31.0,6.0,0.0,0.0,174.0,133.0,58.0,0.0,0.0,203.0,0.0,0.0,1.155844155844156,18.226600985221676
Alamance,2003,114.0,55.0,57.0,2.0,0.0,0.0,0.0,118.0,75.0,52.0,0.0,0.0,0.0,114.0,0.0,0.9649122807017544,1.7543859649122806
Alexander,2003,213.0,134.0,62.0,16.0,1.0,0.0,0.0,151.0,93.0,46.0,0.0,0.0,213.0,0.0,0.0,2.161290322580645,7.981220657276995
Avery,2003,365.0,252.0,101.0,12.0,0.0,0.0,0.0,150.0,77.0,44.0,0.0,0.0,340.0,25.0,0.0,2.495049504950495,3.287671232876712
Cabarrus,2003,121.0,52.0,68.0,1.0,0.0,0.0,0.0,116.0,76.0,53.0,0.0,0.0,0.0,121.0,0.0,0.7647058823529411,0.8264462809917356
Caldwell,2003,213.0,136.0,64.0,10.0,3.0,0.0,0.0,154.0,87.0,46.0,0.0,0.0,213.0,0.0,0.0,2.125,6.103286384976526
Camden,2003,180.0,129.0,43.0,6.0,2.0,0.0,0.0,164.0,84.0,44.0,0.0,0.0,180.0,0.0,0.0,3.0,4.444444444444445
Carteret,2003,357.0,312.0,38.0,7.0,0.0,0.0,0.0,133.0,58.0,38.0,0.0,0.0,357.0,0.0,0.0,8.210526315789474,1.9607843137254901
Caswell,2003,265.0,153.0,92.0,17.0,3.0,0.0,0.0,197.0,93.0,47.0,0.0,0.0,171.0,94.0,0.0,1.6630434782608696,7.547169811320755
Catawba,2003,119.0,44.0,72.0,3.0,0.0,0.0,0.0,114.0,77.0,58.0,0.0,0.0,0.0,118.0,1.0,0.6111111111111112,2.5210084033613445
Chatham,2003,257.0,179.0,71.0,6.0,1.0,0.0,0.0,161.0,74.0,42.0,0.0,0.0,163.0,94.0,0.0,2.5211267605633805,2.7237354085603114
Davidson,2003,118.0,47.0,68.0,3.0,0.0,0.0,0.0,126.0,78.0,55.0,0.0,0.0,0.0,118.0,0.0,0.6911764705882353,2.5423728813559325
Davie,2003,214.0,114.0,76.0,20.0,3.0,1.0,0.0,201.0,101.0,49.0,0.0,0.0,214.0,0.0,0.0,1.5,11.214953271028037
Duplin,2003,259.0,183.0,71.0,5.0,0.0,0.0,0.0,122.0,67.0,40.0,0.0,0.0,165.0,94.0,0.0,2.5774647887323945,1.9305019305019304
Durham,2003,345.0,167.0,162.0,15.0,1.0,0.0,0.0,182.0,83.0,51.0,0.0,0.0,96.0,244.0,5.0,1.0308641975308641,4.63768115942029
Edgecombe,2003,236.0,137.0,82.0,13.0,4.0,0.0,0.0,179.0,93.0,46.0,0.0,0.0,179.0,57.0,0.0,1.670731707317073,7.203389830508475
Forsyth,2003,365.0,146.0,197.0,16.0,6.0,0.0,0.0,195.0,87.0,54.0,1.0,38.0,90.0,236.0,0.0,0.7411167512690355,6.027397260273973
Franklin,2003,208.0,130.0,59.0,15.0,4.0,0.0,0.0,172.0,100.0,45.0,0.0,0.0,208.0,0.0,0.0,2.2033898305084745,9.134615384615383
Gaston,2003,120.0,50.0,69.0,1.0,0.0,0.0,0.0,115.0,74.0,54.0,0.0,0.0,0.0,120.0,0.0,0.7246376811594203,0.8333333333333334
Graham,2003,209.0,108.0,87.0,12.0,2.0,0.0,0.0,151.0,97.0,50.0,0.0,0.0,209.0,0.0,0.0,1.2413793103448276,6.698564593301436
Granville,2003,205.0,116.0,65.0,20.0,4.0,0.0,0.0,200.0,112.0,48.0,0.0,0.0,205.0,0.0,0.0,1.7846153846153847,11.707317073170733
Guilford,2003,364.0,168.0,181.0,13.0,1.0,1.0,0.0,206.0,83.0,52.0,3.0,0.0,91.0,270.0,0.0,0.9281767955801105,4.1208791208791204
Haywood,2003,264.0,107.0,130.0,27.0,0.0,0.0,0.0,147.0,101.0,57.0,0.0,0.0,198.0,66.0,0.0,0.823076923076923,10.227272727272728
Henderson,2003,57.0,57.0,0.0,0.0,0.0,0.0,0.0,48.0,29.0,17.0,0.0,0.0,0.0,0.0,57.0,inf,0.0
Hyde,2003,73.0,67.0,6.0,0.0,0.0,0.0,0.0,84.0,50.0,26.0,0.0,0.0,0.0,73.0,0.0,11.166666666666666,0.0
Jackson,2003,259.0,117.0,118.0,23.0,1.0,0.0,0.0,166.0,100.0,52.0,0.0,0.0,193.0,66.0,0.0,0.9915254237288136,9.266409266409266
Johnston,2003,207.0,147.0,51.0,7.0,2.0,0.0,0.0,164.0,87.0,44.0,0.0,0.0,207.0,0.0,0.0,2.8823529411764706,4.3478260869565215
Lenoir,2003,256.0,168.0,79.0,6.0,3.0,0.0,0.0,166.0,77.0,43.0,0.0,0.0,168.0,88.0,0.0,2.1265822784810124,3.515625
Lincoln,2003,211.0,115.0,74.0,17.0,5.0,0.0,0.0,174.0,105.0,48.0,0.0,0.0,211.0,0.0,0.0,1.554054054054054,10.42654028436019
Macon,2003,356.0,324.0,30.0,2.0,0.0,0.0,0.0,112.0,49.0,34.0,0.0,0.0,356.0,0.0,0.0,10.8,0.5617977528089888
Martin,2003,223.0,164.0,51.0,6.0,2.0,0.0,0.0,177.0,74.0,42.0,0.0,0.0,197.0,26.0,0.0,3.215686274509804,3.587443946188341
McDowell,2003,105.0,49.0,54.0,2.0,0.0,0.0,0.0,111.0,70.0,51.0,0.0,0.0,0.0,105.0,0.0,0.9074074074074074,1.9047619047619049
Mitchell,2003,115.0,55.0,59.0,1.0,0.0,0.0,0.0,104.0,68.0,52.0,0.0,0.0,0.0,115.0,0.0,0.9322033898305084,0.8695652173913043
Montgomery,2003,349.0,254.0,85.0,9.0,1.0,0.0,0.0,151.0,71.0,38.0,0.0,0.0,275.0,74.0,0.0,2.988235294117647,2.865329512893983
Nash,2003,26.0,18.0,8.0,0.0,0.0,0.0,0.0,73.0,70.0,28.0,0.0,0.0,0.0,26.0,0.0,2.25,0.0
Northampton,2003,203.0,133.0,58.0,11.0,1.0,0.0,0.0,154.0,87.0,44.0,0.0,0.0,203.0,0.0,0.0,2.293103448275862,5.911330049261084
Onslow,2003,119.0,84.0,35.0,0.0,0.0,0.0,0.0,99.0,63.0,43.0,0.0,0.0,0.0,118.0,1.0,2.4,0.0
Orange,2003,114.0,60.0,53.0,1.0,0.0,0.0,0.0,111.0,71.0,48.0,0.0,0.0,0.0,114.0,0.0,1.1320754716981132,0.8771929824561403
Pasquotank,2003,58.0,42.0,15.0,1.0,0.0,0.0,0.0,123.0,60.0,39.0,0.0,0.0,0.0,58.0,0.0,2.8,1.7241379310344827
Person,2003,212.0,130.0,59.0,20.0,3.0,0.0,0.0,177.0,101.0,47.0,0.0,0.0,212.0,0.0,0.0,2.2033898305084745,10.849056603773585
Randolph,2003,211.0,147.0,52.0,10.0,2.0,0.0,0.0,190.0,87.0,43.0,0.0,0.0,211.0,0.0,0.0,2.826923076923077,5.687203791469194
Robeson,2003,115.0,60.0,55.0,0.0,0.0,0.0,0.0,95.0,70.0,48.0,0.0,0.0,0.0,115.0,0.0,1.0909090909090908,0.0
Rockingham,2003,213.0,140.0,55.0,16.0,2.0,0.0,0.0,154.0,97.0,45.0,0.0,0.0,213.0,0.0,0.0,2.5454545454545454,8.450704225352112
Rowan,2003,214.0,105.0,75.0,27.0,5.0,2.0,0.0,212.0,115.0,51.0,0.0,0.0,214.0,0.0,0.0,1.4,15.887850467289718
Swain,2003,258.0,171.0,82.0,5.0,0.0,0.0,0.0,126.0,74.0,44.0,0.0,0.0,166.0,92.0,0.0,2.0853658536585367,1.937984496124031
Union,2003,207.0,140.0,56.0,10.0,0.0,1.0,0.0,201.0,93.0,45.0,0.0,0.0,207.0,0.0,0.0,2.5,5.314009661835748
Watauga,2003,114.0,70.0,43.0,1.0,0.0,0.0,0.0,117.0,66.0,43.0,0.0,0.0,0.0,114.0,0.0,1.627906976744186,0.8771929824561403
Wayne,2003,117.0,60.0,56.0,1.0,0.0,0.0,0.0,109.0,68.0,49.0,0.0,0.0,0.0,113.0,4.0,1.0714285714285714,0.8547008547008548
Yancey,2003,206.0,99.0,90.0,16.0,1.0,0.0,0.0,154.0,97.0,51.0,0.0,0.0,206.0,0.0,0.0,1.1,8.25242718446602
Alamance,2004,116.0,52.0,63.0,1.0,0.0,0.0,0.0,110.0,73.0,53.0,0.0,0.0,0.0,116.0,0.0,0.8253968253968254,0.8620689655172413
Alexander,2004,214.0,174.0,36.0,4.0,0.0,0.0,0.0,122.0,71.0,42.0,0.0,0.0,214.0,0.0,0.0,4.833333333333333,1.8691588785046727
Avery,2004,364.0,268.0,93.0,3.0,0.0,0.0,0.0,112.0,74.0,43.0,0.0,0.0,326.0,38.0,0.0,2.881720430107527,0.8241758241758242
Cabarrus,2004,121.0,53.0,67.0,1.0,0.0,0.0,0.0,105.0,79.0,53.0,0.0,0.0,0.0,121.0,0.0,0.7910447761194029,0.8264462809917356
Caldwell,2004,208.0,166.0,39.0,3.0,0.0,0.0,0.0,112.0,67.0,41.0,0.0,0.0,208.0,0.0,0.0,4.256410256410256,1.4423076923076923
Camden,2004,209.0,158.0,46.0,5.0,0.0,0.0,0.0,126.0,74.0,43.0,0.0,0.0,209.0,0.0,0.0,3.4347826086956523,2.3923444976076556
Carteret,2004,365.0,323.0,39.0,3.0,0.0,0.0,0.0,143.0,51.0,37.0,0.0,0.0,365.0,0.0,0.0,8.282051282051283,0.821917808219178
Caswell,2004,262.0,171.0,85.0,6.0,0.0,0.0,0.0,129.0,77.0,43.0,0.0,0.0,168.0,94.0,0.0,2.011764705882353,2.2900763358778624
Catawba,2004,131.0,50.0,78.0,3.0,0.0,0.0,0.0,114.0,79.0,56.0,0.0,0.0,0.0,129.0,2.0,0.6410256410256411,2.2900763358778624
Chatham,2004,263.0,178.0,84.0,1.0,0.0,0.0,0.0,112.0,71.0,42.0,0.0,0.0,160.0,103.0,0.0,2.119047619047619,0.38022813688212925
Davidson,2004,128.0,37.0,89.0,2.0,0.0,0.0,0.0,125.0,83.0,58.0,0.0,0.0,0.0,128.0,0.0,0.4157303370786517,1.5625
Davie,2004,206.0,140.0,56.0,10.0,0.0,0.0,0.0,136.0,93.0,44.0,0.0,0.0,206.0,0.0,0.0,2.5,4.854368932038835
Duplin,2004,113.0,61.0,52.0,0.0,0.0,0.0,0.0,99.0,65.0,48.0,0.0,0.0,0.0,113.0,0.0,1.1730769230769231,0.0
Durham,2004,360.0,162.0,191.0,7.0,0.0,0.0,0.0,136.0,78.0,53.0,0.0,0.0,78.0,281.0,1.0,0.8481675392670157,1.9444444444444444
Edgecombe,2004,264.0,177.0,81.0,6.0,0.0,0.0,0.0,122.0,80.0,42.0,0.0,0.0,173.0,91.0,0.0,2.185185185185185,2.272727272727273
Forsyth,2004,366.0,143.0,205.0,18.0,0.0,0.0,0.0,136.0,90.0,56.0,0.0,36.0,83.0,244.0,3.0,0.697560975609756,4.918032786885246
Franklin,2004,214.0,146.0,55.0,13.0,0.0,0.0,0.0,129.0,90.0,43.0,0.0,0.0,214.0,0.0,0.0,2.6545454545454548,6.074766355140187
Gaston,2004,121.0,53.0,68.0,0.0,0.0,0.0,0.0,96.0,75.0,53.0,0.0,0.0,0.0,121.0,0.0,0.7794117647058824,0.0
Graham,2004,214.0,140.0,67.0,7.0,0.0,0.0,0.0,150.0,80.0,46.0,0.0,0.0,214.0,0.0,0.0,2.08955223880597,3.2710280373831773
Granville,2004,214.0,131.0,64.0,19.0,0.0,0.0,0.0,147.0,100.0,46.0,0.0,0.0,214.0,0.0,0.0,2.046875,8.878504672897195
Guilford,2004,366.0,152.0,206.0,8.0,0.0,0.0,0.0,122.0,80.0,53.0,13.0,0.0,50.0,303.0,0.0,0.7378640776699029,2.185792349726776
Haywood,2004,265.0,143.0,114.0,8.0,0.0,0.0,0.0,133.0,84.0,49.0,0.0,0.0,177.0,88.0,0.0,1.2543859649122806,3.018867924528302
Henderson,2004,58.0,58.0,0.0,0.0,0.0,0.0,0.0,34.0,25.0,17.0,0.0,0.0,0.0,0.0,58.0,inf,0.0
Jackson,2004,251.0,168.0,80.0,3.0,0.0,0.0,0.0,115.0,71.0,44.0,0.0,0.0,159.0,92.0,0.0,2.1,1.1952191235059761
Johnston,2004,213.0,155.0,48.0,10.0,0.0,0.0,0.0,122.0,84.0,41.0,0.0,0.0,213.0,0.0,0.0,3.2291666666666665,4.694835680751173
Lenoir,2004,253.0,177.0,73.0,3.0,0.0,0.0,0.0,126.0,74.0,41.0,0.0,0.0,155.0,98.0,0.0,2.4246575342465753,1.185770750988142
Lincoln,2004,211.0,144.0,56.0,11.0,0.0,0.0,0.0,119.0,84.0,44.0,0.0,0.0,211.0,0.0,0.0,2.5714285714285716,5.213270142180095
Macon,2004,354.0,327.0,26.0,1.0,0.0,0.0,0.0,105.0,49.0,33.0,0.0,0.0,354.0,0.0,0.0,12.576923076923077,0.2824858757062147
Martin,2004,252.0,180.0,67.0,5.0,0.0,0.0,0.0,126.0,77.0,43.0,0.0,0.0,166.0,86.0,0.0,2.6865671641791047,1.984126984126984
McDowell,2004,116.0,51.0,63.0,2.0,0.0,0.0,0.0,103.0,76.0,53.0,0.0,0.0,0.0,116.0,0.0,0.8095238095238095,1.7241379310344827
Mitchell,2004,121.0,65.0,56.0,0.0,0.0,0.0,0.0,95.0,72.0,48.0,0.0,0.0,0.0,121.0,0.0,1.1607142857142858,0.0
Montgomery,2004,350.0,258.0,88.0,4.0,0.0,0.0,0.0,136.0,74.0,39.0,0.0,0.0,277.0,73.0,0.0,2.9318181818181817,1.1428571428571428
Onslow,2004,117.0,71.0,46.0,0.0,0.0,0.0,0.0,82.0,67.0,44.0,0.0,0.0,0.0,110.0,7.0,1.5434782608695652,0.0
Orange,2004,120.0,57.0,62.0,1.0,0.0,0.0,0.0,104.0,75.0,51.0,0.0,0.0,0.0,120.0,0.0,0.9193548387096774,0.8333333333333334
Person,2004,209.0,150.0,51.0,8.0,0.0,0.0,0.0,129.0,84.0,43.0,0.0,0.0,209.0,0.0,0.0,2.9411764705882355,3.827751196172249
Randolph,2004,214.0,149.0,52.0,13.0,0.0,0.0,0.0,150.0,84.0,43.0,0.0,0.0,214.0,0.0,0.0,2.8653846153846154,6.074766355140187
Robeson,2004,120.0,63.0,56.0,1.0,0.0,0.0,0.0,111.0,69.0,49.0,0.0,0.0,0.0,120.0,0.0,1.125,0.8333333333333334
Rockingham,2004,210.0,152.0,51.0,7.0,0.0,0.0,0.0,126.0,84.0,44.0,0.0,0.0,210.0,0.0,0.0,2.980392156862745,3.3333333333333335
Rowan,2004,213.0,126.0,64.0,21.0,2.0,0.0,0.0,177.0,101.0,47.0,0.0,0.0,213.0,0.0,0.0,1.96875,10.7981220657277
Swain,2004,260.0,194.0,66.0,0.0,0.0,0.0,0.0,100.0,64.0,41.0,0.0,0.0,158.0,100.0,2.0,2.9393939393939394,0.0
Union,2004,214.0,151.0,50.0,13.0,0.0,0.0,0.0,133.0,90.0,41.0,0.0,0.0,214.0,0.0,0.0,3.02,6.074766355140187
Watauga,2004,118.0,69.0,49.0,0.0,0.0,0.0,0.0,93.0,72.0,43.0,0.0,0.0,0.0,118.0,0.0,1.4081632653061225,0.0
Wayne,2004,122.0,63.0,58.0,1.0,0.0,0.0,0.0,111.0,69.0,48.0,0.0,0.0,0.0,120.0,2.0,1.0862068965517242,0.819672131147541
Yancey,2004,204.0,155.0,46.0,3.0,0.0,0.0,0.0,108.0,74.0,44.0,0.0,0.0,204.0,0.0,0.0,3.369565217391304,1.4705882352941175
Alamance,2005,118.0,52.0,65.0,1.0,0.0,0.0,0.0,110.0,79.0,54.0,0.0,0.0,0.0,118.0,0.0,0.8,0.847457627118644
Alexander,2005,214.0,131.0,71.0,12.0,0.0,0.0,0.0,143.0,93.0,47.0,0.0,0.0,214.0,0.0,0.0,1.8450704225352113,5.607476635514018
Avery,2005,355.0,238.0,104.0,13.0,0.0,0.0,0.0,143.0,79.0,44.0,0.0,0.0,316.0,39.0,0.0,2.2884615384615383,3.6619718309859155
Caldwell,2005,211.0,144.0,54.0,13.0,0.0,0.0,0.0,133.0,80.0,46.0,0.0,0.0,211.0,0.0,0.0,2.6666666666666665,6.161137440758294
Carteret,2005,359.0,287.0,70.0,2.0,0.0,0.0,0.0,143.0,67.0,38.0,0.0,0.0,359.0,0.0,0.0,4.1,0.5571030640668524
Caswell,2005,260.0,146.0,102.0,12.0,0.0,0.0,0.0,133.0,90.0,48.0,0.0,0.0,169.0,91.0,0.0,1.4313725490196079,4.615384615384616
Catawba,2005,128.0,46.0,79.0,3.0,0.0,0.0,0.0,120.0,85.0,60.0,0.0,0.0,0.0,127.0,1.0,0.5822784810126582,2.34375
Chatham,2005,259.0,155.0,89.0,15.0,0.0,0.0,0.0,147.0,91.0,46.0,0.0,0.0,174.0,85.0,0.0,1.7415730337078652,5.7915057915057915
Davidson,2005,124.0,38.0,82.0,4.0,0.0,0.0,0.0,116.0,88.0,59.0,0.0,0.0,0.0,124.0,0.0,0.4634146341463415,3.225806451612903
Davie,2005,214.0,109.0,77.0,25.0,3.0,0.0,0.0,159.0,108.0,49.0,0.0,0.0,214.0,0.0,0.0,1.4155844155844155,13.084112149532709
Duplin,2005,118.0,73.0,45.0,0.0,0.0,0.0,0.0,92.0,67.0,41.0,0.0,0.0,0.0,118.0,0.0,1.6222222222222222,0.0
Durham,2005,342.0,150.0,174.0,18.0,0.0,0.0,0.0,140.0,87.0,52.0,0.0,0.0,106.0,233.0,3.0,0.8620689655172413,5.263157894736842
Edgecombe,2005,264.0,146.0,100.0,17.0,1.0,0.0,0.0,156.0,87.0,48.0,0.0,0.0,181.0,82.0,1.0,1.46,6.8181818181818175
Forsyth,2005,365.0,158.0,181.0,26.0,0.0,0.0,0.0,147.0,93.0,54.0,2.0,21.0,109.0,227.0,6.0,0.8729281767955801,7.123287671232877
Franklin,2005,214.0,118.0,70.0,26.0,0.0,0.0,0.0,147.0,105.0,49.0,0.0,0.0,214.0,0.0,0.0,1.6857142857142857,12.149532710280374
Gaston,2005,120.0,51.0,68.0,1.0,0.0,0.0,0.0,121.0,79.0,54.0,0.0,0.0,0.0,120.0,0.0,0.75,0.8333333333333334
Graham,2005,212.0,99.0,85.0,28.0,0.0,0.0,0.0,150.0,108.0,54.0,0.0,0.0,212.0,0.0,0.0,1.1647058823529413,13.20754716981132
Granville,2005,213.0,90.0,78.0,42.0,3.0,0.0,0.0,172.0,122.0,58.0,0.0,0.0,213.0,0.0,0.0,1.1538461538461537,21.12676056338028
Guilford,2005,365.0,148.0,195.0,20.0,2.0,0.0,0.0,172.0,93.0,55.0,8.0,0.0,120.0,237.0,0.0,0.7589743589743589,6.027397260273973
Haywood,2005,264.0,94.0,139.0,31.0,0.0,0.0,0.0,147.0,105.0,58.0,0.0,0.0,193.0,71.0,0.0,0.6762589928057554,11.742424242424242
Henderson,2005,53.0,53.0,0.0,0.0,0.0,0.0,0.0,37.0,29.0,17.0,0.0,0.0,0.0,0.0,53.0,inf,0.0
Hyde,2005,89.0,68.0,21.0,0.0,0.0,0.0,0.0,98.0,64.0,32.0,0.0,0.0,0.0,89.0,0.0,3.238095238095238,0.0
Jackson,2005,126.0,67.0,56.0,3.0,0.0,0.0,0.0,108.0,74.0,49.0,0.0,0.0,26.0,100.0,0.0,1.1964285714285714,2.380952380952381
Johnston,2005,213.0,122.0,68.0,21.0,2.0,0.0,0.0,182.0,101.0,48.0,0.0,0.0,213.0,0.0,0.0,1.7941176470588236,10.7981220657277
Lenoir,2005,255.0,149.0,87.0,17.0,2.0,0.0,0.0,167.0,90.0,47.0,0.0,0.0,173.0,82.0,0.0,1.7126436781609196,7.450980392156863
Lincoln,2005,214.0,121.0,67.0,23.0,3.0,0.0,0.0,156.0,101.0,48.0,0.0,0.0,214.0,0.0,0.0,1.8059701492537314,12.149532710280374
Macon,2005,349.0,307.0,37.0,5.0,0.0,0.0,0.0,143.0,58.0,36.0,0.0,0.0,349.0,0.0,0.0,8.297297297297296,1.4326647564469914
Martin,2005,254.0,168.0,76.0,9.0,1.0,0.0,0.0,154.0,77.0,45.0,0.0,0.0,179.0,75.0,0.0,2.210526315789474,3.937007874015748
McDowell,2005,121.0,45.0,74.0,2.0,0.0,0.0,0.0,110.0,82.0,55.0,0.0,0.0,0.0,121.0,0.0,0.6081081081081081,1.6528925619834711
Mitchell,2005,118.0,59.0,59.0,0.0,0.0,0.0,0.0,99.0,76.0,51.0,0.0,0.0,0.0,118.0,0.0,1.0,0.0
Montgomery,2005,364.0,256.0,97.0,11.0,0.0,0.0,0.0,147.0,71.0,41.0,0.0,0.0,288.0,76.0,0.0,2.6391752577319587,3.021978021978022
Onslow,2005,120.0,76.0,43.0,1.0,0.0,0.0,0.0,117.0,68.0,42.0,0.0,0.0,0.0,118.0,2.0,1.7674418604651163,0.8333333333333334
Orange,2005,114.0,57.0,57.0,0.0,0.0,0.0,0.0,98.0,73.0,51.0,0.0,0.0,0.0,114.0,0.0,1.0,0.0
Person,2005,212.0,126.0,70.0,16.0,0.0,0.0,0.0,150.0,93.0,48.0,0.0,0.0,212.0,0.0,0.0,1.8,7.547169811320755
Robeson,2005,117.0,63.0,54.0,0.0,0.0,0.0,0.0,98.0,70.0,47.0,0.0,0.0,0.0,117.0,0.0,1.1666666666666667,0.0
Rockingham,2005,213.0,128.0,69.0,16.0,0.0,0.0,0.0,133.0,93.0,48.0,0.0,0.0,213.0,0.0,0.0,1.855072463768116,7.511737089201878
Rowan,2005,303.0,140.0,114.0,39.0,10.0,0.0,0.0,177.0,122.0,54.0,0.0,0.0,235.0,68.0,0.0,1.2280701754385965,16.17161716171617
Swain,2005,260.0,178.0,79.0,3.0,0.0,0.0,0.0,119.0,69.0,44.0,0.0,0.0,166.0,91.0,3.0,2.2531645569620253,1.153846153846154
Union,2005,212.0,117.0,67.0,27.0,1.0,0.0,0.0,159.0,108.0,47.0,0.0,0.0,212.0,0.0,0.0,1.7462686567164178,13.20754716981132
Watauga,2005,118.0,65.0,51.0,1.0,1.0,0.0,0.0,158.0,78.0,46.0,0.0,0.0,0.0,118.0,0.0,1.2745098039215685,1.694915254237288
Wayne,2005,114.0,60.0,53.0,1.0,0.0,0.0,0.0,110.0,74.0,50.0,0.0,0.0,0.0,112.0,2.0,1.1320754716981132,0.8771929824561403
Yancey,2005,209.0,87.0,100.0,22.0,0.0,0.0,0.0,150.0,101.0,58.0,0.0,0.0,209.0,0.0,0.0,0.87,10.526315789473683
Alamance,2006,120.0,61.0,59.0,0.0,0.0,0.0,0.0,100.0,75.0,50.0,0.0,0.0,0.0,120.0,0.0,1.0338983050847457,0.0
Alexander,2006,214.0,129.0,75.0,10.0,0.0,0.0,0.0,140.0,84.0,48.0,0.0,0.0,214.0,0.0,0.0,1.72,4.672897196261682
Avery,2006,363.0,245.0,113.0,5.0,0.0,0.0,0.0,112.0,80.0,44.0,0.0,0.0,340.0,23.0,0.0,2.168141592920354,1.3774104683195594
Caldwell,2006,213.0,141.0,66.0,6.0,0.0,0.0,0.0,136.0,77.0,47.0,0.0,0.0,213.0,0.0,0.0,2.1363636363636362,2.8169014084507045
Carteret,2006,357.0,294.0,59.0,4.0,0.0,0.0,0.0,108.0,64.0,38.0,0.0,0.0,357.0,0.0,0.0,4.983050847457627,1.1204481792717087
Caswell,2006,351.0,152.0,184.0,15.0,0.0,0.0,0.0,122.0,87.0,53.0,1.0,0.0,95.0,255.0,0.0,0.8260869565217391,4.273504273504273
Catawba,2006,353.0,130.0,215.0,6.0,2.0,0.0,0.0,166.0,78.0,55.0,0.0,0.0,0.0,353.0,0.0,0.6046511627906976,2.26628895184136
Chatham,2006,262.0,169.0,90.0,3.0,0.0,0.0,0.0,126.0,75.0,46.0,0.0,0.0,172.0,90.0,0.0,1.8777777777777778,1.1450381679389312
Davidson,2006,352.0,128.0,217.0,6.0,1.0,0.0,0.0,166.0,82.0,56.0,0.0,0.0,0.0,352.0,0.0,0.5898617511520737,1.9886363636363635
Davie,2006,214.0,113.0,78.0,22.0,1.0,0.0,0.0,151.0,105.0,50.0,0.0,0.0,214.0,0.0,0.0,1.4487179487179487,10.74766355140187
Duplin,2006,116.0,73.0,43.0,0.0,0.0,0.0,0.0,89.0,67.0,43.0,0.0,0.0,0.0,116.0,0.0,1.697674418604651,0.0
Durham,2006,358.0,164.0,181.0,12.0,1.0,0.0,0.0,159.0,80.0,52.0,2.0,0.0,92.0,262.0,2.0,0.9060773480662984,3.6312849162011176
Edgecombe,2006,265.0,148.0,110.0,7.0,0.0,0.0,0.0,122.0,84.0,48.0,0.0,0.0,181.0,83.0,1.0,1.3454545454545455,2.6415094339622645
Forsyth,2006,365.0,146.0,198.0,18.0,3.0,0.0,0.0,164.0,90.0,56.0,2.0,17.0,116.0,229.0,1.0,0.7373737373737373,5.7534246575342465
